playerRanking,gamesPlayed,minutesPlayed,effectiveFieldGoalPercentage,trueShootingPercentage,offensiveReboundsPercentage,defensiveReboundsPercentage,reboundsPercentage,assistsToTurnoversRatio,assistsRatio,turnoversRatio,twoPointAttemptsRatio,threePointAttemptsRatio,freeThrowsRate,possesions,player.code,player.name,player.age,player.imageUrl,player.team.code,player.team.tvCodes,player.team.name,player.team.imageUrl
761,28.0,11.395833333333332,15.8%,16.9%,3.9%,12.3%,7.9%,1.0,30.3%,30.3%,32.2%,3.8%,21.1%,1.9,AUB,"DIARRA, IBRAHIM",31.0,,FRA,FRA,Skyliners Frankfurt,https://media-cdn.incrowdsports.com/75c69af8-9cf4-498d-932e-0b28be2444df.png
761,5.0,9.16,50%,51.2%,0%,8%,3.8%,0.4,8.8%,22.1%,26.5%,30.9%,46.2%,4.5,BBG,"HAMILTON, SHERMAN",29.0,,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
761,2.0,15.375,45%,51%,18.6%,19%,18.9%,0.2,6%,23.9%,47.7%,11.9%,40%,8.4,JPG,"JASEN, JUAN IGNACIO",19.0,,EST,EST,Club Baloncesto Estudiantes,https://media-cdn.incrowdsports.com/3bc65205-b393-457a-a4d6-af993c60ee70.png
761,4.0,12.520833333333334,40%,46.5%,0%,13.9%,7.5%,0.7,9%,13.5%,54.1%,13.5%,33.3%,5.6,011307,"KELL, TREY",25.0,https://media-cdn.incrowdsports.com/7243fd6b-e6cd-46ee-a17e-fb82a14c8381.png,MIL,AXM,EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png
761,1.0,31.583333333333332,100%,95.5%,7.9%,10%,9%,0.0,0%,41%,10.2%,30.7%,100%,9.8,004173,"KHAZZOUH, JULIAN",26.0,,SOP,PRO,Arka Gdynia,https://media-cdn.incrowdsports.com/210fa2fa-3529-400d-8d3f-9174a22ad1a8.png
761,5.0,15.923333333333332,33.9%,43.6%,7.4%,5.9%,6.7%,0.4,6.9%,16.2%,32.3%,32.3%,42.9%,8.7,AND,"LISICKY, PETER",32.0,,TRE;AVE,TRE;AVE,Benetton Basket Treviso;SS Felice Scandone,https://media-cdn.incrowdsports.com/0636c1b0-de3e-4ca9-bd2c-e30a4f485114.png;https://media-cdn.incrowdsports.com/042b3fb1-ef40-409b-940b-8a789f4eae85.png
761,7.0,11.70952380952381,53.8%,49.8%,11%,6.8%,9.1%,0.2,4.7%,19%,61.7%,0%,53.8%,3.0,004797,"LYDEKA, TAUTVYDAS",30.0,,LIE,LRY,Rytas Vilnius,https://media-cdn.incrowdsports.com/894a55c9-4a15-40b0-a1b0-b0aec2ce3592.png
761,10.0,14.38,36.7%,38.7%,3.5%,11.6%,7.3%,0.8,13.3%,16%,50.7%,14.7%,18.4%,7.5,BFA,"O'CONNOR, MARVIN",24.0,,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
761,11.0,12.531818181818181,43.6%,45.6%,3%,5.1%,4.1%,0.9,20.4%,23.1%,24.4%,28.5%,15.4%,6.7,001276,"PARGO, JANNERO",29.0,,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
761,2.0,11.6,50%,50%,8.6%,33.9%,19.6%,0.0,14.3%,0%,85.7%,0%,0%,3.5,004426,"POPOV, ILYA",19.0,,NOV,NIZ,BC Nizhny Novgorod,https://media-cdn.incrowdsports.com/dddcfb2d-29ff-4588-a297-654b4cd72c68.png
761,23.0,4.598550724637681,50%,50.3%,14.6%,10.5%,12.5%,0.6,13.4%,23.4%,60.2%,0%,11.1%,1.3,005519,"SAJUS, MARTYNAS",21.0,,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
761,9.0,2.4759259259259263,66.7%,69.4%,10.7%,5.5%,8.1%,0.2,7.3%,29.3%,36.7%,7.3%,100%,1.5,001930,"SINOVEC, STEFAN",21.0,,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
761,7.0,8.164285714285715,41.2%,41.2%,7.9%,7.5%,7.7%,0.5,8.7%,17.4%,65.2%,8.7%,0%,3.3,TEN,"TSAIRELIS, MICHALIS",27.0,https://media-cdn.incrowdsports.com/4cb134eb-9af3-40c6-8b8f-9b0f3fb84ce5.png,ARI;OLY,ARI;OLY,Aris Thessaloniki;Olympiacos Piraeus,https://media-cdn.incrowdsports.com/dffbb68c-00b9-4a19-9e07-d98189caa409.png;https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
780,3.0,19.133333333333333,36.4%,36.4%,11.5%,11.9%,11.7%,1.0,21.1%,21.1%,57.9%,0%,0%,6.3,AOL,"AVENT, ANTHONY",31.0,,PAO,PBC,PAOK BC,https://media-cdn.incrowdsports.com/b74f8a63-709a-469a-8c3e-9431c2b024a7.png
780,6.0,8.122222222222222,25%,47%,12.9%,21.7%,17.1%,0.5,12%,24%,48.1%,0%,75%,2.8,001159,"BENSON, ROD",24.0,,NAN,SLU,Stade Lorrain Universite Club Nancy Basket,https://media-cdn.incrowdsports.com/c14fdcc4-5076-49e3-85e9-32d2eaa2c67b.png
780,2.0,13.8,46.7%,46%,8.1%,30.5%,18%,1.0,9.8%,9.8%,64%,9.8%,20%,10.2,TFQ,"DANIELS, ERIK",25.0,,ROM,ROM,Pallacanestro Virtus Roma,https://media-cdn.incrowdsports.com/e5836b62-9939-4063-b5e5-cc2f5804c142.png
780,7.0,7.7,34.4%,42.9%,23.1%,14.4%,19%,0.0,0%,5.1%,76.4%,5.1%,37.5%,2.8,011284,"FARIED, KENNETH",32.0,https://media-cdn.incrowdsports.com/0c516d6c-cae3-4e8c-b89c-5ae3e79cb8bf.png,CSK,CSK,CSKA Moscow,https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png
780,10.0,9.746666666666666,45.8%,48.2%,1.2%,7.3%,4.2%,2.0,25.1%,12.5%,25.1%,35.1%,8.3%,4.0,003438,"GRANT, KENNETH",29.0,,NAN,SLU,Stade Lorrain Universite Club Nancy Basket,https://media-cdn.incrowdsports.com/c14fdcc4-5076-49e3-85e9-32d2eaa2c67b.png
780,3.0,3.0,0%,77.4%,0%,53.3%,24%,0.0,0%,0%,0%,22.1%,800%,1.5,JJX,"MARKOVIC, MILOS",20.0,,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
780,1.0,20.1,60%,59.2%,10.2%,10.8%,10.5%,0.0,0%,0%,74%,0%,80%,6.8,005730,"MBODJ, CHEIKH",27.0,,SAS,DSS,Polisportiva Dinamo,https://media-cdn.incrowdsports.com/f2916aea-9c1a-46ff-aa3a-04765cb2a60e.png
780,4.0,10.545833333333333,40%,46%,5.7%,6%,5.8%,1.0,17.8%,17.8%,47.4%,11.8%,20%,4.2,000435,"MILLAGE, CURTIS",28.0,,LJU,LJU,KK Cedevita Olimpija,https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png
780,5.0,18.53666666666667,34.3%,38.1%,1.3%,10.4%,5.8%,0.7,10%,14%,57.9%,12%,20%,10.0,005201,"MURPHY, KEVIN",23.0,,STR,SIG,Strasbourg Illkirch-Graffenstaden Basket,https://media-cdn.incrowdsports.com/554f980e-fded-4943-ab5b-541f1f36f6a9.png
780,6.0,3.738888888888889,68.7%,61.9%,0%,23.8%,11.2%,0.0,0%,10.1%,70.9%,10.1%,25%,1.6,004053,"NURKIC, JUSUF",18.0,,CED,CED,KK Cedevita Zagreb,https://media-cdn.incrowdsports.com/ba95084a-224c-4d4a-a306-37a386772f64.png
780,2.0,17.9,57.1%,58.9%,0%,10.5%,5.8%,1.5,15.4%,10.3%,25.7%,46.3%,7.1%,9.7,BCF,"OVERTON, DOUGLAS",32.0,,BAR,FCB,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
780,10.0,4.8133333333333335,43.8%,56.4%,5.1%,10.7%,7.9%,0.8,24.1%,28.9%,24.1%,14.5%,50%,2.1,004588,"PENO, STEFAN",24.0,https://media-cdn.incrowdsports.com/5510022a-bd05-4162-9e42-7d7149298710.png,BAR;BER,FCB;BER,FC Barcelona;ALBA Berlin,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png;https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
780,4.0,5.9375,50%,53.2%,9.8%,12.2%,11.1%,0.0,34.7%,0%,17.4%,17.4%,200%,1.4,KLN,"SHELEKETO, MAKSIM",28.0,,KHI,KHI,BC Khimki,https://media-cdn.incrowdsports.com/04bd9ac1-e8ed-4b35-8878-272596e5c7d6.png
780,3.0,13.577777777777778,42.3%,42.3%,3.1%,16.9%,10.9%,1.0,11.8%,11.8%,58.8%,17.6%,0%,5.7,BUA,"SHIRLEY, PAUL",31.0,,MAL,UNI,Unicaja Malaga,https://media-cdn.incrowdsports.com/6342214b-684b-421f-8960-5d20354458da.png
780,3.0,8.433333333333334,70%,73.5%,0%,26.6%,13.2%,1.0,26.2%,26.2%,17.5%,26.2%,20%,3.8,AAN,"SING, JORGE",22.0,,OVA,OVA,Ovarense Basquetebol,https://media-cdn.incrowdsports.com/1281d346-8cf8-43d0-8174-eccb11294fd8.png
780,3.0,15.96111111111111,71.4%,71.4%,2.4%,2.8%,2.6%,2.0,42.1%,21.1%,10.5%,26.3%,0%,6.3,000688,"STOJKOV, STEVAN",18.0,,VIR,VIR,Virtus Segafredo Bologna,https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png
780,10.0,6.411666666666666,53.8%,57.6%,4%,17%,10.7%,0.7,10.1%,15.2%,50.6%,15.2%,30.8%,2.0,AKR,"VERGINELLA, MARKO",25.0,,PET;BER,PET;BER,Saint Petersburg Lions;ALBA Berlin,https://media-cdn.incrowdsports.com/1f6e3ac1-7613-4cff-90e0-6daad1ec6bbd.png;https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
780,6.0,20.91111111111111,40.4%,41.9%,2%,12.8%,7.4%,0.5,6.7%,13.4%,63%,13.4%,10.5%,12.4,TGA,"WAGNER, DAJUAN",24.0,,SOP,PRO,Arka Gdynia,https://media-cdn.incrowdsports.com/210fa2fa-3529-400d-8d3f-9174a22ad1a8.png
798,9.0,12.59074074074074,36.2%,36.8%,2%,9.8%,5.7%,1.9,26.1%,14%,22.1%,36.1%,6.9%,5.5,000185,"ATSUR, ENGIN",29.0,,IST;ULK;GAL,EFS;FBU;GSL,Anadolu Efes Istanbul;Fenerbahce Beko Istanbul;Galatasaray Spor Kulubu,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png;https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png;https://media-cdn.incrowdsports.com/d8c1e9ac-0812-4dd7-bdc1-7c482cfb85d4.png
798,5.0,16.706666666666667,44.7%,47%,5.1%,7.8%,6.5%,0.8,13.4%,16.8%,33.6%,30.2%,21.1%,11.9,BBL,"BREWER, JAMES LORENZO",32.0,,MES,MES,KK Krka Novo Mesto,https://media-cdn.incrowdsports.com/8838f790-f665-472a-8cea-527f9e4a2458.png
798,6.0,9.555555555555555,45.5%,46.3%,8.3%,15.8%,11.9%,4.0,23.7%,5.9%,23.7%,41.5%,18.2%,2.8,AWR,"CORTABERRIA, JON",26.0,,MAL,UNI,Unicaja Malaga,https://media-cdn.incrowdsports.com/6342214b-684b-421f-8960-5d20354458da.png
798,12.0,13.799999999999999,33.3%,38%,3.3%,9.5%,6.5%,1.4,39.1%,27.2%,10.2%,20.4%,22.2%,4.9,LKE,"DICKEL, MARK",31.0,,BAM,BRO,Bamberger Basketball GmbH,https://media-cdn.incrowdsports.com/85cdd43a-2bbd-4f73-b8f7-76288a5193cb.png
798,5.0,5.503333333333333,66.7%,66.7%,0%,14.1%,6.8%,1.0,12.5%,12.5%,43.7%,31.2%,0%,3.2,001230,"FILLOY, ARIEL",24.0,,MIL,MIL,EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png
798,10.0,7.125,34.8%,45.6%,9.3%,14.8%,12%,0.0,0%,18%,44.9%,24%,43.5%,3.3,LGZ,"FLETCHER, KEVIN",26.0,,ARI,ARI,Aris Thessaloniki,https://media-cdn.incrowdsports.com/dffbb68c-00b9-4a19-9e07-d98189caa409.png
798,6.0,3.8944444444444444,92.9%,88.8%,17.7%,9.8%,13.4%,0.0,0%,11.3%,33.8%,45%,28.6%,1.5,LRH,"GIANNOPOULOS, CHARIS",23.0,https://media-cdn.incrowdsports.com/ab8be8e6-7938-4db8-b722-2844074ec6cb.png,PAN,PAN,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
798,2.0,24.25,62.5%,67.6%,4.7%,25.7%,12.9%,0.0,0%,10.1%,50.6%,30.4%,25%,4.9,CUC,"GRGUREVIC, ANTE",28.0,,MES,MES,KK Krka Novo Mesto,https://media-cdn.incrowdsports.com/8838f790-f665-472a-8cea-527f9e4a2458.png
798,17.0,12.292156862745099,42.4%,42.3%,2.3%,7.6%,5%,0.9,20.7%,24%,32.7%,17.4%,23.9%,5.4,LCW,"JANAVICIUS, ZYGIMANTAS",20.0,,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
798,8.0,15.391666666666667,44.4%,47.9%,0.9%,10.7%,5.6%,0.4,6%,16.1%,24.2%,48.3%,16.7%,6.2,004192,"LANG, NICOLAS",22.0,,CHL,ELA,Elan Sportif Chalonnais,https://media-cdn.incrowdsports.com/ce981523-5c54-4fab-8a3d-90c527eb9627.png
798,1.0,29.0,57.1%,62.8%,0%,10.2%,5.2%,1.7,29.8%,17.9%,17.9%,23.9%,57.1%,16.8,BDT,"LEWIS, DANNY",32.0,,WRO,WKS,WKS Slask Wroclaw,https://media-cdn.incrowdsports.com/0415061b-5374-4a0d-bc04-8fcbc8ad0bb3.png
798,1.0,26.0,83.3%,83.3%,4.5%,10.6%,7.3%,2.0,22.2%,11.1%,66.7%,0%,0%,9.0,BTZ,"LONG, ARTHUR",,,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
798,19.0,16.776315789473685,45%,47.1%,1.9%,8.4%,4.9%,1.1,17%,15.5%,23.2%,38.7%,20%,3.4,DGO,"MASKOLIUNAS, DARIUS",50.0,,SOP;LIE;ZAL;BAR,PRO;LIE;ZAL;FCB,Arka Gdynia;Rytas Vilnius;Zalgiris Kaunas;FC Barcelona,https://media-cdn.incrowdsports.com/210fa2fa-3529-400d-8d3f-9174a22ad1a8.png;https://media-cdn.incrowdsports.com/894a55c9-4a15-40b0-a1b0-b0aec2ce3592.png;https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png;https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
798,12.0,21.96666666666667,38.5%,42.8%,0.9%,6.9%,3.8%,1.5,24.7%,16.4%,28.8%,24.7%,23.1%,8.1,AHL,"NURNBERGER, KAI",35.0,,FRA,FRA,Skyliners Frankfurt,https://media-cdn.incrowdsports.com/75c69af8-9cf4-498d-932e-0b28be2444df.png
798,6.0,24.28333333333333,28.3%,30.2%,1.5%,6.5%,3.9%,2.0,18.3%,9.2%,54%,16.3%,7.2%,16.4,007019,"RANDLE, JEROME",28.0,,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
798,5.0,11.273333333333333,55.6%,46.5%,0%,10.8%,5.2%,2.4,43.2%,18%,18%,14.4%,44.4%,5.6,BTO,"SENTURK, SONER",29.0,,KSK,KSK,Karsiyaka Spor Kulubu,https://media-cdn.incrowdsports.com/d4b8a6ca-e46f-4fc2-acc2-5cc7368f7a88.png
798,4.0,8.045833333333333,66.7%,51.5%,22.2%,14.2%,18.4%,1.0,30.4%,30.4%,30.4%,0%,66.7%,2.5,012612,"SHAHRVIN, ENZO",21.0,https://media-cdn.incrowdsports.com/46d86356-a47f-44cf-9e39-53abc70560b3.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png
798,11.0,7.527272727272727,45.2%,47.3%,10.2%,12.1%,11.1%,0.1,2.4%,19.2%,47.9%,26.3%,12.9%,3.8,012711,"SIMONOVIC, MARKO",24.0,https://media-cdn.incrowdsports.com/b5895662-8f6a-4350-893d-8cc0116a7823.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
798,15.0,3.762222222222222,40.5%,43.9%,0%,6.1%,3.1%,9.0,27.5%,3.1%,15.3%,48.8%,19%,2.2,004292,"TOLIOPOULOS, VASSILIS",22.0,https://media-cdn.incrowdsports.com/463d6ebf-adb6-47f9-a277-fadc8e5769f9.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
798,4.0,9.508333333333333,61.1%,60.7%,11.6%,2.8%,7.1%,2.0,15.5%,7.8%,46.6%,23.3%,22.2%,3.2,005000,"ULUBAY, OKBEN",20.0,https://media-cdn.incrowdsports.com/cae6512d-778b-4230-89ea-a6fc530b2cb2.png,IST;DAR,EFS;DDI,Anadolu Efes Istanbul;Darussafaka Basketbol,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png;https://media-cdn.incrowdsports.com/9ceb124a-7ee1-4db5-8d8c-7d485980b989.png
798,3.0,15.827777777777778,71.4%,71.4%,2.3%,5.3%,3.7%,1.7,33.3%,20%,40%,6.7%,0%,5.0,005851,"WISNIEWSKI, LUKASZ",30.0,,ZGO,TUR,PGE Turow Zgorzelec,https://media-cdn.incrowdsports.com/e7418d03-ac8e-4c67-a440-c49f51a13d3f.png
798,8.0,3.7708333333333335,63.6%,62.7%,4.8%,16.7%,11.1%,0.0,0%,13.6%,74.5%,0%,36.4%,1.8,TFF,"ZABELIN, ARTEM",22.0,,CSK,CSK,CSKA Moscow,https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png
798,25.0,4.864,37.9%,42.7%,4.1%,7.5%,5.8%,1.2,26.4%,22%,16.1%,26.4%,48.3%,2.7,007186,"ZAKHAROV, DENIS",28.0,https://media-cdn.incrowdsports.com/8be35ee9-9023-4bd8-ba7c-412d21ff5ef0.png,DYR,ZEN,Zenit St Petersburg,https://media-cdn.incrowdsports.com/4c571fd6-52f1-428c-94a5-9143fbbb4fe3.png
821,29.0,6.677586206896552,43.2%,44.9%,0.6%,12.6%,6.6%,1.0,12.9%,12.9%,44.4%,24%,18.9%,1.9,009848,"COHEN, SANDY",25.0,https://media-cdn.incrowdsports.com/4db387a4-1ffe-4542-a925-684985ba4e74.png,TEL,MTA,Maccabi Playtika Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
821,6.0,10.069444444444445,45%,49.2%,7.1%,25.2%,17%,0.0,0%,17%,68%,0%,50%,4.9,APG,"CURCIC, RADISLAV",36.0,,TEL,MAC,Maccabi Playtika Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
821,14.0,13.172619047619047,33.3%,37.6%,5%,13.8%,9.4%,0.3,4.4%,13.3%,26.5%,48.6%,21.6%,4.8,AFH,"DZIDIC, BORIS",22.0,,CIB,CIB,KK Cibona,https://media-cdn.incrowdsports.com/2bc7884a-4fe7-4362-9d4f-ba2ad8a0239d.png
821,8.0,10.322916666666666,35.9%,41.2%,0%,4.1%,2%,1.5,12.9%,8.6%,34.5%,34.5%,31.2%,5.8,010549,"GRAY, ROB",27.0,https://media-cdn.incrowdsports.com/9db408e4-f5d3-4e45-915a-4ccfd52fa050.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
821,3.0,22.527777777777775,37.5%,35.9%,12.2%,8.4%,10.3%,0.5,7.8%,15.7%,62.7%,0%,50%,4.3,AYN,"INGE, KENNETH",23.0,,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
821,14.0,9.610714285714286,43.8%,45.6%,5.8%,18.7%,12.4%,0.9,21.1%,23.8%,42.3%,0%,68.8%,2.7,AZN,"MILLING, KYLE",27.0,,PAU,PAU,Elan Bearnais Pau-Lacq-Orthez,https://media-cdn.incrowdsports.com/4550b11c-3680-44b2-a512-f0b4ff304b59.png
821,9.0,12.920370370370371,32.4%,36.5%,10.4%,9.4%,9.9%,0.6,8.1%,14.2%,64.8%,4%,29.4%,5.5,LHH,"NOREL, HENK",21.0,,JOV,CJB,Club Joventut Badalona,https://media-cdn.incrowdsports.com/4867b9ca-abc6-48fd-a47f-011904a74bf8.png
828,13.0,14.801282051282051,53.6%,54.2%,2.6%,8.7%,5.7%,0.2,3%,13.4%,20.8%,60.9%,5.5%,5.2,010316,"AJINCA, MELVIN",20.0,https://media-cdn.incrowdsports.com/62fd0b36-381b-4f98-8048-201184353375.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
828,9.0,8.05,43.2%,41.9%,8.6%,1.8%,5.2%,0.7,13.5%,18.9%,45.8%,13.5%,31.8%,4.1,JCF,"ALIJEVAS, ROLANDAS",23.0,,ASV;ZAL,ASV;ZAL,LDLC ASVEL Villeurbanne;Zalgiris Kaunas,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png;https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
828,11.0,8.646969696969697,44%,44.4%,6.6%,13%,9.9%,1.0,15.8%,15.8%,44.9%,21.1%,8%,3.4,009132,"CAICEDO, MICHAEL",20.0,https://media-cdn.incrowdsports.com/86bfa41c-30b3-4bfc-b9b5-04a408a90a1c.png,BAR,FCB,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
828,15.0,7.111111111111112,26.1%,28.3%,10%,17.4%,13.5%,0.2,3.1%,15.4%,64.6%,6.2%,34.8%,2.2,010428,"FAYE, IBRAHIMA",24.0,https://media-cdn.incrowdsports.com/61a09f6a-43fc-41a4-8dec-0652c689baf8.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
828,5.0,26.28333333333333,41%,40.6%,2.5%,11.2%,6.6%,0.5,10.4%,20.9%,26.1%,41.8%,2.6%,11.5,005274,"GLADYR, SERGII",36.0,,NTR;MCO,NAN;ASM,Nanterre 92;AS Monaco,https://media-cdn.incrowdsports.com/57ec1c94-38b8-49e6-842b-e7fbbe4b880e.png;https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
828,22.0,5.954545454545454,43.2%,43.6%,0.9%,5.3%,3.1%,1.5,29.2%,19.5%,9.7%,33.1%,45.5%,2.3,CQM,"LAMMA, DAVIDE",29.0,,SIE,MPS,Montepaschi Siena,https://media-cdn.incrowdsports.com/1d94a55f-b8c7-459c-951e-8177f5f3eebe.png
828,18.0,7.638888888888889,50%,50%,5.5%,5.6%,5.5%,1.2,15%,12.5%,37.5%,35%,0%,2.2,BVR,"MAGKOUNIS, SPYRIDON",20.0,https://media-cdn.incrowdsports.com/82230d09-be18-4152-a490-7489aa1aef92.png,AEK,AEK,AEK Athens,https://media-cdn.incrowdsports.com/b51b0af8-ac03-4093-8858-9b4d71830fe7.png
828,8.0,2.6416666666666666,61.1%,65.8%,0%,16.3%,8.4%,2.5,29.6%,11.8%,23.7%,29.6%,22.2%,2.1,006544,"MORAITIS, DIMITRIS",25.0,https://media-cdn.incrowdsports.com/c8dc373e-4fcc-43d5-8e9a-baadc59a7c4e.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
828,7.0,5.561904761904762,100%,100%,13.5%,5.8%,9.4%,2.5,41.7%,16.7%,41.7%,0%,0%,1.7,BCR,"PASHUTIN, EVGENY",47.0,,CSK;TIV;UNK,CSK;LOK;UNK,CSKA Moscow;Lokomotiv Kuban;UNICS Kazan,https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png;https://media-cdn.incrowdsports.com/21be1b6a-84bd-4e95-b685-f5d5e60e4a86.png;https://media-cdn.incrowdsports.com/70b00b96-e98a-42ba-9997-39d70a895157.png
828,8.0,7.09375,52.6%,57.8%,18.8%,7.7%,12.7%,0.0,0%,16.2%,56.5%,20.2%,21.1%,3.1,DIJ,"SUNDOV, BRUNO",30.0,,TEL;CIB;PAM,MAC;CIB;VBC,Maccabi Playtika Tel Aviv;KK Cibona;Valencia Basket,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png;https://media-cdn.incrowdsports.com/2bc7884a-4fe7-4362-9d4f-ba2ad8a0239d.png;https://media-cdn.incrowdsports.com/efd12730-f2ea-4830-9caa-7f2f676079c2.png
828,13.0,16.25,33.7%,37.4%,6.1%,20.4%,13.1%,0.6,9%,15%,25.4%,43.4%,23.9%,5.1,JNR,"TALTS, JANAR",23.0,,COL,COL,RheinStars Koln,https://media-cdn.incrowdsports.com/91efbe6b-1e42-4e7c-9792-e2f35da38055.png
828,3.0,16.627777777777776,53.1%,60.3%,0%,9.4%,5.5%,0.4,10%,26.6%,43.2%,10%,43.8%,10.0,001924,"WAFER, VON",24.0,,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
840,2.0,27.0,61.1%,60.9%,3%,5.4%,4.3%,2.5,19.3%,7.7%,23.2%,46.4%,11.1%,12.9,BUO,"BULIC, MARKO",32.0,,ASV;CIB,ASV;CIB,LDLC ASVEL Villeurbanne;KK Cibona,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png;https://media-cdn.incrowdsports.com/2bc7884a-4fe7-4362-9d4f-ba2ad8a0239d.png
840,5.0,17.72,50%,53.7%,2.4%,2.9%,2.6%,1.3,11.2%,8.4%,27.9%,39.1%,45.8%,7.2,AEK,"BURKS, ERIC",28.0,,LON,LON,London Towers,https://media-cdn.incrowdsports.com/58ce7476-0e2c-44c3-b48d-1e9c42f6b2ff.png
840,4.0,18.379166666666666,38.2%,40.9%,1.5%,12.8%,6.9%,1.5,7.2%,4.8%,48%,33.6%,17.6%,10.4,005158,"ENGLISH, KIM",25.0,,SIE,MPS,Montepaschi Siena,https://media-cdn.incrowdsports.com/1d94a55f-b8c7-459c-951e-8177f5f3eebe.png
